File_Name,Folder_Name,Dataset,Event_Lable
787a3b08.wav,target_train_Microwave_oven_Kaggle2019,Kaggle2019,Microwave_oven
7906684d.wav,target_train_Microwave_oven_Kaggle2019,Kaggle2019,Microwave_oven
861f02a8.wav,target_train_Microwave_oven_Kaggle2019,Kaggle2019,Microwave_oven
864607f0.wav,target_train_Microwave_oven_Kaggle2019,Kaggle2019,Microwave_oven
9017d40b.wav,target_train_Microwave_oven_Kaggle2019,Kaggle2019,Microwave_oven
9367defa.wav,target_train_Microwave_oven_Kaggle2019,Kaggle2019,Microwave_oven
9783ae2b.wav,target_train_Microwave_oven_Kaggle2019,Kaggle2019,Microwave_oven
a0ea9e1a.wav,target_train_Microwave_oven_Kaggle2019,Kaggle2019,Microwave_oven
a34275d5.wav,target_train_Microwave_oven_Kaggle2019,Kaggle2019,Microwave_oven
a3debb1a.wav,target_train_Microwave_oven_Kaggle2019,Kaggle2019,Microwave_oven
a40bae47.wav,target_train_Microwave_oven_Kaggle2019,Kaggle2019,Microwave_oven
aa148db3.wav,target_train_Microwave_oven_Kaggle2019,Kaggle2019,Microwave_oven
afc433aa.wav,target_train_Microwave_oven_Kaggle2019,Kaggle2019,Microwave_oven
b3b80691.wav,target_train_Microwave_oven_Kaggle2019,Kaggle2019,Microwave_oven
b94ce640.wav,target_train_Microwave_oven_Kaggle2019,Kaggle2019,Microwave_oven
ba1eb2e9.wav,target_train_Microwave_oven_Kaggle2019,Kaggle2019,Microwave_oven
bd224fda.wav,target_train_Microwave_oven_Kaggle2019,Kaggle2019,Microwave_oven
be1e2921.wav,target_train_Microwave_oven_Kaggle2019,Kaggle2019,Microwave_oven
c139afa9.wav,target_train_Microwave_oven_Kaggle2019,Kaggle2019,Microwave_oven
c39364c0.wav,target_train_Microwave_oven_Kaggle2019,Kaggle2019,Microwave_oven
c46bb7f0.wav,target_train_Microwave_oven_Kaggle2019,Kaggle2019,Microwave_oven
c4cd3578.wav,target_train_Microwave_oven_Kaggle2019,Kaggle2019,Microwave_oven
c528fccd.wav,target_train_Microwave_oven_Kaggle2019,Kaggle2019,Microwave_oven
cca9ce34.wav,target_train_Microwave_oven_Kaggle2019,Kaggle2019,Microwave_oven
d2d30636.wav,target_train_Microwave_oven_Kaggle2019,Kaggle2019,Microwave_oven
d30161b7.wav,target_train_Microwave_oven_Kaggle2019,Kaggle2019,Microwave_oven
d6102986.wav,target_train_Microwave_oven_Kaggle2019,Kaggle2019,Microwave_oven
df86897a.wav,target_train_Microwave_oven_Kaggle2019,Kaggle2019,Microwave_oven
e757612f.wav,target_train_Microwave_oven_Kaggle2019,Kaggle2019,Microwave_oven
ecb577b5.wav,target_train_Microwave_oven_Kaggle2019,Kaggle2019,Microwave_oven
edb3c7c4.wav,target_train_Microwave_oven_Kaggle2019,Kaggle2019,Microwave_oven
fe8ad86f.wav,target_train_Microwave_oven_Kaggle2019,Kaggle2019,Microwave_oven
03106a7c.wav,target_train_Toilet_flush_Kaggle2019,Kaggle2019,Toilet_flush
07132e5a.wav,target_train_Toilet_flush_Kaggle2019,Kaggle2019,Toilet_flush
10138a66.wav,target_train_Toilet_flush_Kaggle2019,Kaggle2019,Toilet_flush
156317f5.wav,target_train_Toilet_flush_Kaggle2019,Kaggle2019,Toilet_flush
174d3f13.wav,target_train_Toilet_flush_Kaggle2019,Kaggle2019,Toilet_flush
228a779e.wav,target_train_Toilet_flush_Kaggle2019,Kaggle2019,Toilet_flush
24334f89.wav,target_train_Toilet_flush_Kaggle2019,Kaggle2019,Toilet_flush
406c96bf.wav,target_train_Toilet_flush_Kaggle2019,Kaggle2019,Toilet_flush
4829457c.wav,target_train_Toilet_flush_Kaggle2019,Kaggle2019,Toilet_flush
4948d663.wav,target_train_Toilet_flush_Kaggle2019,Kaggle2019,Toilet_flush
626e9906.wav,target_train_Toilet_flush_Kaggle2019,Kaggle2019,Toilet_flush
694b88a6.wav,target_train_Toilet_flush_Kaggle2019,Kaggle2019,Toilet_flush
77d7e554.wav,target_train_Toilet_flush_Kaggle2019,Kaggle2019,Toilet_flush
8334acca.wav,target_train_Toilet_flush_Kaggle2019,Kaggle2019,Toilet_flush
83cd1d79.wav,target_train_Toilet_flush_Kaggle2019,Kaggle2019,Toilet_flush
84dc83b4.wav,target_train_Toilet_flush_Kaggle2019,Kaggle2019,Toilet_flush
8542d045.wav,target_train_Toilet_flush_Kaggle2019,Kaggle2019,Toilet_flush
8743cfbf.wav,target_train_Toilet_flush_Kaggle2019,Kaggle2019,Toilet_flush
9159836a.wav,target_train_Toilet_flush_Kaggle2019,Kaggle2019,Toilet_flush
95ba4cf7.wav,target_train_Toilet_flush_Kaggle2019,Kaggle2019,Toilet_flush
a1cc7aed.wav,target_train_Toilet_flush_Kaggle2019,Kaggle2019,Toilet_flush
a25aedbc.wav,target_train_Toilet_flush_Kaggle2019,Kaggle2019,Toilet_flush
a4ba18bc.wav,target_train_Toilet_flush_Kaggle2019,Kaggle2019,Toilet_flush
a5de6657.wav,target_train_Toilet_flush_Kaggle2019,Kaggle2019,Toilet_flush
a97e0706.wav,target_train_Toilet_flush_Kaggle2019,Kaggle2019,Toilet_flush
ae628bb7.wav,target_train_Toilet_flush_Kaggle2019,Kaggle2019,Toilet_flush
b7627bd1.wav,target_train_Toilet_flush_Kaggle2019,Kaggle2019,Toilet_flush
b88c96b0.wav,target_train_Toilet_flush_Kaggle2019,Kaggle2019,Toilet_flush
bf16ef80.wav,target_train_Toilet_flush_Kaggle2019,Kaggle2019,Toilet_flush
ccfe89b2.wav,target_train_Toilet_flush_Kaggle2019,Kaggle2019,Toilet_flush
d05efc4e.wav,target_train_Toilet_flush_Kaggle2019,Kaggle2019,Toilet_flush
d1116269.wav,target_train_Toilet_flush_Kaggle2019,Kaggle2019,Toilet_flush
d1e90e60.wav,target_train_Toilet_flush_Kaggle2019,Kaggle2019,Toilet_flush
d43d857f.wav,target_train_Toilet_flush_Kaggle2019,Kaggle2019,Toilet_flush
d490402a.wav,target_train_Toilet_flush_Kaggle2019,Kaggle2019,Toilet_flush
d9647ef6.wav,target_train_Toilet_flush_Kaggle2019,Kaggle2019,Toilet_flush
e6ee1d41.wav,target_train_Toilet_flush_Kaggle2019,Kaggle2019,Toilet_flush
f79bdce9.wav,target_train_Toilet_flush_Kaggle2019,Kaggle2019,Toilet_flush
faa959cc.wav,target_train_Toilet_flush_Kaggle2019,Kaggle2019,Toilet_flush
fca908ca.wav,target_train_Toilet_flush_Kaggle2019,Kaggle2019,Toilet_flush
3awAJGoAyeI_456_466.wav,target_vacuum_cleaner_DESED&ESC50,DESED&ESC50,vacuum_cleaner
3BJGUZnSlfw_0_10.wav,target_vacuum_cleaner_DESED&ESC50,DESED&ESC50,vacuum_cleaner
NFTiAWQZgdQ_20_30.wav,target_vacuum_cleaner_DESED&ESC50,DESED&ESC50,vacuum_cleaner
Nz-IhS2NT4k_7_17.wav,target_vacuum_cleaner_DESED&ESC50,DESED&ESC50,vacuum_cleaner
O0rsix08f50_0_10.wav,target_vacuum_cleaner_DESED&ESC50,DESED&ESC50,vacuum_cleaner
OqjVHCRdKh0_0_10.wav,target_vacuum_cleaner_DESED&ESC50,DESED&ESC50,vacuum_cleaner
p33b4XR8cO8_0_10.wav,target_vacuum_cleaner_DESED&ESC50,DESED&ESC50,vacuum_cleaner
PDd0Id1uk58_33_43.wav,target_vacuum_cleaner_DESED&ESC50,DESED&ESC50,vacuum_cleaner
PJSgFoZokpk_20_30.wav,target_vacuum_cleaner_DESED&ESC50,DESED&ESC50,vacuum_cleaner
PQLE3y_vaQY_7_17.wav,target_vacuum_cleaner_DESED&ESC50,DESED&ESC50,vacuum_cleaner
pZ5g7ztW7iM_250_260.wav,target_vacuum_cleaner_DESED&ESC50,DESED&ESC50,vacuum_cleaner
Q1SONPdUnww_0_10.wav,target_vacuum_cleaner_DESED&ESC50,DESED&ESC50,vacuum_cleaner
Q48FfV6udXs_296_306.wav,target_vacuum_cleaner_DESED&ESC50,DESED&ESC50,vacuum_cleaner
q5iYRhmXIdI_0_10.wav,target_vacuum_cleaner_DESED&ESC50,DESED&ESC50,vacuum_cleaner
QE463qYkj8c_997_1007.wav,target_vacuum_cleaner_DESED&ESC50,DESED&ESC50,vacuum_cleaner
qqM6LUEDx3w_89_99.wav,target_vacuum_cleaner_DESED&ESC50,DESED&ESC50,vacuum_cleaner
QVzRDG3pkE8_23_33.wav,target_vacuum_cleaner_DESED&ESC50,DESED&ESC50,vacuum_cleaner
r2aKAbMtan0_0_10.wav,target_vacuum_cleaner_DESED&ESC50,DESED&ESC50,vacuum_cleaner
R85OVJX6fAo_9_19.wav,target_vacuum_cleaner_DESED&ESC50,DESED&ESC50,vacuum_cleaner
Rion2W9pBmM_23_33.wav,target_vacuum_cleaner_DESED&ESC50,DESED&ESC50,vacuum_cleaner
rVzDnzjvivA_0_10.wav,target_vacuum_cleaner_DESED&ESC50,DESED&ESC50,vacuum_cleaner
RzXYJAIr27U_0_10.wav,target_vacuum_cleaner_DESED&ESC50,DESED&ESC50,vacuum_cleaner
S8jo1eJRSvA_104_114.wav,target_vacuum_cleaner_DESED&ESC50,DESED&ESC50,vacuum_cleaner
sf-6rGMBs1c_95_105.wav,target_vacuum_cleaner_DESED&ESC50,DESED&ESC50,vacuum_cleaner
sUPF7cCn66k_336_346.wav,target_vacuum_cleaner_DESED&ESC50,DESED&ESC50,vacuum_cleaner
SytvyeqzeqY_700_710.wav,target_vacuum_cleaner_DESED&ESC50,DESED&ESC50,vacuum_cleaner
TkOqM7blqz0_172_182.wav,target_vacuum_cleaner_DESED&ESC50,DESED&ESC50,vacuum_cleaner
tOFElZgkMeo_2_12.wav,target_vacuum_cleaner_DESED&ESC50,DESED&ESC50,vacuum_cleaner
Ud1jzeVkTVE_0_10.wav,target_vacuum_cleaner_DESED&ESC50,DESED&ESC50,vacuum_cleaner
Vh7YjTK2DMc_10_20.wav,target_vacuum_cleaner_DESED&ESC50,DESED&ESC50,vacuum_cleaner
vjgYDEfizAo_3_13.wav,target_vacuum_cleaner_DESED&ESC50,DESED&ESC50,vacuum_cleaner
wCozR52qd6s_3_13.wav,target_vacuum_cleaner_DESED&ESC50,DESED&ESC50,vacuum_cleaner
wetkH9PHOG8_12_22.wav,target_vacuum_cleaner_DESED&ESC50,DESED&ESC50,vacuum_cleaner
wsDu3AsZBDA_0_10.wav,target_vacuum_cleaner_DESED&ESC50,DESED&ESC50,vacuum_cleaner
wV4tlDTHbKs_310_320.wav,target_vacuum_cleaner_DESED&ESC50,DESED&ESC50,vacuum_cleaner
xUike2Aiwzw_72_82.wav,target_vacuum_cleaner_DESED&ESC50,DESED&ESC50,vacuum_cleaner
Xw5WmltvSrA_0_10.wav,target_vacuum_cleaner_DESED&ESC50,DESED&ESC50,vacuum_cleaner
y6IX4j4R_Fk_744_754.wav,target_vacuum_cleaner_DESED&ESC50,DESED&ESC50,vacuum_cleaner
YjCpZa3ZgxI_0_10.wav,target_vacuum_cleaner_DESED&ESC50,DESED&ESC50,vacuum_cleaner
zboVHF0pq9A_50_60.wav,target_vacuum_cleaner_DESED&ESC50,DESED&ESC50,vacuum_cleaner
1-21896-A-35.wav,target_washing_machine_ESC50,ESC50,washing_machine
1-23996-A-35.wav,target_washing_machine_ESC50,ESC50,washing_machine
1-23996-B-35.wav,target_washing_machine_ESC50,ESC50,washing_machine
1-27165-A-35.wav,target_washing_machine_ESC50,ESC50,washing_machine
1-27166-A-35.wav,target_washing_machine_ESC50,ESC50,washing_machine
1-32373-A-35.wav,target_washing_machine_ESC50,ESC50,washing_machine
1-32373-B-35.wav,target_washing_machine_ESC50,ESC50,washing_machine
1-49098-A-35.wav,target_washing_machine_ESC50,ESC50,washing_machine
2-102567-A-35.wav,target_washing_machine_ESC50,ESC50,washing_machine
2-102567-B-35.wav,target_washing_machine_ESC50,ESC50,washing_machine
2-102567-C-35.wav,target_washing_machine_ESC50,ESC50,washing_machine
2-102567-D-35.wav,target_washing_machine_ESC50,ESC50,washing_machine
2-102568-A-35.wav,target_washing_machine_ESC50,ESC50,washing_machine
2-121909-A-35.wav,target_washing_machine_ESC50,ESC50,washing_machine
2-51173-A-35.wav,target_washing_machine_ESC50,ESC50,washing_machine
2-59241-A-35.wav,target_washing_machine_ESC50,ESC50,washing_machine
3-135469-A-35.wav,target_washing_machine_ESC50,ESC50,washing_machine
3-151269-A-35.wav,target_washing_machine_ESC50,ESC50,washing_machine
3-151273-A-35.wav,target_washing_machine_ESC50,ESC50,washing_machine
3-156391-A-35.wav,target_washing_machine_ESC50,ESC50,washing_machine
3-156393-A-35.wav,target_washing_machine_ESC50,ESC50,washing_machine
3-182710-A-35.wav,target_washing_machine_ESC50,ESC50,washing_machine
3-182710-B-35.wav,target_washing_machine_ESC50,ESC50,washing_machine
3-188726-A-35.wav,target_washing_machine_ESC50,ESC50,washing_machine
4-218199-A-35.wav,target_washing_machine_ESC50,ESC50,washing_machine
4-218199-B-35.wav,target_washing_machine_ESC50,ESC50,washing_machine
4-218199-C-35.wav,target_washing_machine_ESC50,ESC50,washing_machine
4-218199-D-35.wav,target_washing_machine_ESC50,ESC50,washing_machine
4-218199-E-35.wav,target_washing_machine_ESC50,ESC50,washing_machine
4-218199-F-35.wav,target_washing_machine_ESC50,ESC50,washing_machine
4-218199-G-35.wav,target_washing_machine_ESC50,ESC50,washing_machine
4-218199-H-35.wav,target_washing_machine_ESC50,ESC50,washing_machine
5-141683-A-35.wav,target_washing_machine_ESC50,ESC50,washing_machine
5-181977-A-35.wav,target_washing_machine_ESC50,ESC50,washing_machine
5-207811-A-35.wav,target_washing_machine_ESC50,ESC50,washing_machine
5-207811-B-35.wav,target_washing_machine_ESC50,ESC50,washing_machine
5-223810-A-35.wav,target_washing_machine_ESC50,ESC50,washing_machine
5-238021-A-35.wav,target_washing_machine_ESC50,ESC50,washing_machine
5-245040-A-35.wav,target_washing_machine_ESC50,ESC50,washing_machine
5-260875-A-35.wav,target_washing_machine_ESC50,ESC50,washing_machine
